50.009079  2.582504  4.140750  93.581248  20.039473  3.422226  17.348693  79.485487  12.576829  78.763370  75.964618  37.327638  65.619018  58.839539  16.138238  35.363746  58.484253  44.834501  33.453463  52.356335  52.920550  35.683731  36.461545  9.180305  93.379389  27.389011  27.101381  92.911965  71.393030  2.661199  26.769762  19.395185  74.871806  70.441827  15.786019  15.617782  88.060920  39.887607  91.013585  65.316503  74.457533  7.761721  51.252516  1.040500  87.691055  23.557467  30.339673  18.882367  55.943350  39.876536  4.944003  93.864735  84.603943  38.470281  70.013213  12.073306  16.053940  18.573337  62.079829  75.689243  9.101651  71.455532  53.129786  52.308578  50.269250  75.283796  94.751592  90.005592  23.981938  64.429005  58.282887  60.484686  66.110723  22.924327  89.158012  78.700100  12.580956  48.130829  34.842267  93.979850  19.333295  34.694895  17.094420  5.910640  40.129272  52.668352  96.998056  46.319751  96.051100  30.835928  59.448783  55.690195  85.102976  25.724902  58.435226  20.849301  14.196829  6.098611  99.351227  96.073818  
12.655527  1.442472  43.620398  28.034033  67.999464  66.987184  53.609325  11.933381  64.342677  7.380465  43.476861  15.608146  26.107513  88.976224  23.399806  80.541571  62.183592  19.631278  42.895805  49.794929  3.376156  43.053894  6.799552  80.070253  40.746643  28.821758  7.291537  48.853993  89.054417  37.593558  34.927447  25.599663  53.538692  24.804648  91.716200  74.172891  23.786290  76.182308  96.055872  11.046039  50.778126  27.955775  52.710020  97.310969  5.448147  67.007498  95.020597  11.173108  86.433856  93.815388  55.227940  15.985173  62.809561  40.293114  6.370898  75.679777  50.010348  23.913273  10.382334  95.886891  70.974030  60.527793  90.611030  99.586979  58.362654  1.117478  81.452504  72.239837  34.941089  54.890369  42.425480  45.050060  56.361188  62.480803  14.859982  51.712467  31.438907  93.707115  35.489083  65.020411  98.045770  55.249092  71.484692  43.221725  27.524776  8.908296  21.734921  98.818684  45.628969  86.076059  80.318129  6.794219  90.444238  96.304385  87.793045  37.710776  5.004596  12.244425  92.057593  11.962814  
59.019303  37.432957  35.713649  39.306552  25.222282  10.890952  44.230105  75.381837  42.529463  92.689273  28.606460  88.774405  31.428673  21.700737  24.288830  22.370273  77.176382  3.458695  30.279411  6.055486  74.550387  68.360100  28.206513  66.860028  16.486934  95.892270  61.387379  37.671538  45.535156  9.371012  98.596134  5.221615  59.676861  88.994987  38.739876  1.101435  11.825474  50.746738  0.425616  53.330461  25.052670  60.225952  17.583521  26.233501  6.452864  53.285120  63.017096  28.331365  65.253631  17.783418  85.910687  0.918483  36.938909  32.238746  36.599054  20.299321  70.680278  23.427882  52.408244  25.352541  0.156529  30.784720  98.796260  68.742331  52.350236  50.422505  51.041314  51.359417  97.727569  7.254620  28.405265  7.285128  41.147499  66.013991  97.149510  91.811916  82.878397  37.216445  96.796304  55.482658  97.035768  80.152353  20.591893  87.943473  65.952841  69.393047  88.934292  18.649342  39.487298  63.009509  0.821809  12.147867  69.192620  20.366351  97.256392  88.187496  67.237994  68.972420  19.466509  73.611741  
92.530794  65.049601  88.644075  40.960183  17.788085  64.336386  1.632129  31.191028  27.615711  37.254990  44.617758  90.665978  23.096204  77.902211  2.454895  59.424432  46.424302  53.240048  5.490293  75.356527  17.149859  37.674337  92.573983  90.939089  13.264123  30.109514  50.603879  99.392574  90.996710  81.709229  87.013474  35.459211  62.961953  1.551501  76.072409  48.981856  38.048629  83.305503  15.595983  21.693705  6.102828  70.231523  81.205915  27.816519  12.227250  3.382745  53.800932  32.270672  73.181974  69.438425  51.614759  89.257672  53.695736  64.230463  21.384349  6.751458  71.747183  54.911640  99.934811  4.366219  83.039589  46.372080  75.541693  29.239853  34.212046  1.860132  63.237340  29.976277  11.295714  47.066793  51.591640  0.687830  60.359773  66.709866  92.714508  52.734628  10.897017  46.170130  81.379959  52.972118  2.387602  28.427201  75.968166  96.963790  70.410890  95.834133  84.278481  68.436103  5.588154  20.105593  14.709528  23.039169  19.318330  83.163996  37.275065  82.021146  29.404397  99.701886  89.604576  84.103695  
30.802141  91.578386  57.935430  20.771956  14.262722  13.562732  48.832195  22.706768  32.653249  3.158691  88.114406  38.815771  76.668142  61.457970  24.095116  66.606922  62.539056  93.909818  42.319361  61.505813  28.205251  45.650567  49.081066  5.469122  19.529866  38.458151  66.140207  18.461071  75.213421  11.961797  41.928861  98.364989  20.371572  85.013471  21.405945  69.715767  12.901678  38.499611  62.968038  3.812407  75.119845  39.242720  52.402367  26.582978  80.116384  16.058087  88.266373  92.929465  65.522857  42.661417  10.427964  62.788119  79.911506  72.686491  41.848130  41.520655  37.655431  74.833566  27.739601  19.469923  30.998594  93.362353  41.074596  40.736403  56.728507  36.021835  18.984778  77.168566  72.086825  63.275197  66.238184  65.165947  44.066347  23.096647  85.341175  29.122525  62.283178  93.374695  48.499208  26.196898  91.264239  78.063242  8.908084  18.171575  9.663743  18.525773  62.670994  11.394935  14.676684  71.030475  9.198795  4.139468  72.035254  96.508715  21.970223  53.535508  71.280891  17.936868  64.934932  61.399079  
34.322370  56.076493  77.620210  62.865935  87.765899  81.463971  64.953223  68.821212  78.101970  59.813911  92.397202  19.781656  70.292622  8.102260  74.691226  35.431395  95.462395  36.468336  23.316943  87.866554  73.165774  97.165300  57.195489  84.582765  82.526224  18.254683  6.459344  62.189049  11.339108  76.389709  81.839346  73.892009  2.988443  26.753107  39.474131  41.725962  88.246071  51.707592  49.497603  6.219035  23.326233  44.004186  78.346788  74.464155  19.057388  97.522585  62.085307  67.757085  93.333810  61.344770  21.551707  19.536047  42.345376  98.740020  23.507887  97.064573  64.271207  6.168180  68.600620  70.623282  65.504546  34.906663  76.292368  45.824508  72.503907  73.163179  53.555988  15.486176  76.166962  38.126134  85.931099  43.977205  24.883040  9.250246  68.886747  79.553874  61.966027  63.021643  4.748035  0.217061  48.149331  45.798788  40.224575  54.434216  75.871464  71.694556  70.405909  12.116244  37.712493  33.865115  70.991982  62.243719  30.189295  91.483985  71.328461  17.440402  20.836476  98.648445  84.414023  46.491057  
75.195474  10.339787  80.804054  73.731850  11.207348  61.897396  9.532209  7.842554  9.805346  98.455793  46.512795  40.547610  83.673444  99.575827  70.920327  57.937670  58.425401  55.715257  6.328344  60.481892  19.162682  67.194592  39.511760  74.153731  1.753892  77.659803  28.302981  88.202772  23.983603  92.420014  3.182181  82.919516  28.307547  64.948931  96.687914  33.769991  72.240836  51.726304  63.984599  89.159992  11.987996  82.255266  64.247721  11.448377  12.870735  18.440505  29.561040  32.394676  57.313585  69.423577  2.054540  30.653372  91.226370  41.608806  19.208263  33.281095  55.365490  27.798388  7.512258  58.524064  13.944462  64.574312  0.453674  24.894253  97.709218  98.825234  55.712331  57.142744  98.098528  41.954815  34.575506  10.531520  3.251333  45.158830  84.460172  22.110860  17.228942  66.827410  68.288116  18.368003  11.033695  43.315947  11.113897  91.268742  53.748929  58.242102  75.000394  31.629522  97.371891  29.378298  61.060499  43.807631  74.852759  50.318280  99.330041  40.002974  29.984829  55.022290  59.623369  89.970558  
35.170525  11.014505  20.791269  38.864517  95.941085  81.812363  20.388346  66.931814  22.995323  82.389748  24.493772  66.818778  23.194274  26.159838  68.404989  82.655205  86.022789  85.017487  88.904467  17.369608  31.002949  66.562385  14.007099  17.314893  11.412387  7.993351  44.254505  85.464020  93.783695  22.558987  48.893919  60.096709  45.394299  41.978836  38.290938  55.795097  48.191442  53.563969  49.634841  12.778409  66.711750  24.382346  94.086792  16.712215  82.198932  17.452700  27.527757  59.018191  18.731065  13.015103  44.828635  34.867038  10.300432  19.358456  57.566931  27.402035  45.997886  86.462320  72.210035  34.065979  46.909667  10.773514  70.447170  5.594389  24.890504  34.693641  96.016442  48.339613  43.875536  16.133056  48.274257  45.439132  95.490711  12.380459  78.368583  40.782847  37.307881  33.551649  2.565077  11.241228  31.321327  17.537921  59.830030  63.318714  97.624914  81.928387  70.393989  11.765104  36.104922  15.419583  56.939808  87.349586  84.498889  72.831202  74.008990  69.099188  50.046839  37.215743  84.997270  49.113254  
46.452027  19.213465  20.704770  85.074165  41.489436  12.945896  81.672853  75.639421  71.755274  90.886980  37.466010  91.234035  70.431627  44.354879  72.444958  82.401964  29.802916  97.615137  17.611416  95.070586  51.344023  38.990149  7.439944  43.135094  71.518778  16.108824  41.001740  16.250844  27.931665  47.490360  70.484510  33.165113  6.047003  31.982897  36.549948  94.975811  58.461871  68.660062  69.666362  82.545031  34.329649  78.417515  63.170685  9.701955  60.763113  45.642474  13.057985  65.557415  23.469584  53.300308  18.277260  85.906770  35.079151  75.296154  2.465780  42.364248  15.914591  76.525293  60.593977  2.977589  44.338440  96.169427  19.557837  8.566238  72.768160  14.470424  4.417693  48.164882  7.165868  36.736068  23.092645  18.082140  6.525002  65.704766  0.005958  0.137612  12.845513  94.536953  82.572947  3.525965  60.893149  31.160003  6.165858  29.583039  2.134273  70.731275  80.538972  18.506973  46.696988  36.274231  61.003704  89.254330  97.522753  64.909844  39.744826  91.294590  88.177381  97.247689  41.906393  20.747368  
1.016337  81.580754  27.730718  70.170973  63.536859  63.994032  47.697972  59.808634  3.706438  94.105081  24.099911  47.212264  96.526700  24.244170  71.758067  37.837369  32.657081  67.561883  12.573036  15.012114  8.603740  3.054634  39.239409  96.753751  40.294165  24.033448  30.160058  0.101477  5.530998  59.483726  42.978596  41.263903  22.420821  26.739722  14.514539  45.851133  19.985961  4.045611  94.578875  87.159058  82.286687  92.355466  18.316701  48.801811  12.042435  97.207138  60.369723  33.926506  2.788417  64.927583  37.885667  44.411231  19.563208  98.833233  90.155267  39.575025  37.444258  25.651022  16.733220  35.226101  45.077589  19.038138  73.978914  63.615911  92.616478  5.150068  57.196704  4.997066  85.692817  39.177097  49.463453  32.251114  44.480726  87.566643  32.566826  50.636993  55.938215  53.572032  85.139033  31.734762  66.139170  1.036442  19.481899  32.272462  3.275147  45.387615  29.639131  44.879931  97.000309  84.197813  12.638155  9.474288  34.357266  42.565822  3.772967  12.258457  27.891926  79.594269  40.874603  79.453246  
70.708762  2.155932  34.756058  45.063760  86.616102  56.823090  25.681088  22.053708  56.670468  60.552562  6.915960  36.536564  70.024045  94.124829  56.005275  80.654513  60.393540  34.228858  84.422585  90.386682  28.968275  69.793665  22.129598  32.158910  94.807176  24.211115  16.216550  51.560266  73.390114  67.652522  35.929637  69.401231  26.497602  45.197755  38.674987  10.513315  97.277079  35.870037  67.707361  57.608273  22.252142  91.750158  44.903826  98.602621  14.258591  44.141271  82.343808  52.377834  14.253062  51.209397  76.339838  43.661026  10.856576  66.478918  11.169541  26.479172  35.435539  65.096733  80.784561  46.110641  81.550329  16.383925  64.629735  31.963796  15.514629  54.367515  54.827027  77.843602  17.417886  42.409608  78.285916  51.390991  28.392189  87.518331  20.595102  41.885158  63.850060  27.955211  43.238548  10.279758  71.887227  8.617844  40.109881  26.765814  53.039313  31.735034  70.717596  50.642506  48.595383  42.599638  72.109033  36.511617  50.739617  80.739299  85.397724  79.541938  61.353487  68.051948  49.084742  67.250481  
78.829468  86.871558  50.281611  83.033202  39.030295  82.162195  0.003819  64.192663  86.092129  50.413176  94.247049  10.157978  25.142182  64.646653  16.294226  57.050312  44.601796  22.389780  5.025339  60.865348  63.907757  97.676799  53.955754  34.363140  41.293122  13.509057  46.716351  61.711100  78.464052  45.322376  33.173407  45.452640  22.526640  5.230483  8.720671  68.324827  35.374694  42.483759  24.541304  65.699333  8.687882  17.225558  9.946141  64.797670  54.446822  87.739889  44.311159  37.643583  75.702557  32.873201  99.894122  20.501986  76.880533  31.121339  56.339288  94.418397  89.990291  66.817618  3.709745  49.682477  13.394853  27.286768  8.708528  64.227205  66.627939  15.770493  54.670978  55.128651  47.234980  78.314993  40.086706  37.266982  46.167898  43.862693  0.277096  57.154596  97.289800  49.662183  72.312289  52.634143  22.040882  41.097822  31.100832  11.679291  93.842811  16.129869  94.712934  40.278417  59.347205  48.472614  79.225906  49.799373  78.067894  87.088817  1.752453  53.469278  58.153609  87.712399  82.290841  62.165897  
22.233160  72.715259  25.354179  27.688131  54.415850  67.198678  8.176411  20.938005  5.048170  44.592233  61.660417  26.624021  69.923961  12.013459  10.198789  11.042053  83.784405  64.489269  71.152031  52.181704  17.895899  76.372530  93.105801  29.196716  9.199894  22.626135  77.444627  11.840272  99.446839  3.026999  74.774917  42.024828  11.282646  27.439306  72.411872  26.333732  91.032672  86.109987  50.548176  63.192109  69.779900  90.781340  61.987620  25.922559  80.446445  63.401923  96.116489  29.830353  58.735422  66.243466  53.927931  66.736794  45.297789  19.947371  55.468912  65.999000  45.185030  24.799099  98.454053  17.274262  28.524885  17.750256  28.547974  5.798079  48.313467  4.443685  85.019509  22.885779  41.291947  93.751388  79.570184  36.075219  16.206011  74.431529  70.707522  81.319007  28.548905  21.453948  76.504869  17.330204  68.743409  70.467499  47.248278  1.801663  80.549807  0.605455  75.875051  31.987340  11.218207  44.397370  86.598805  66.108691  88.771616  84.558112  68.195105  55.135269  58.460210  40.744968  0.683613  89.481825  
21.039105  4.235113  79.544890  10.964841  86.090987  31.222136  50.436743  90.347424  69.153692  66.103794  6.473431  98.946893  0.429563  19.673028  44.575202  75.421135  3.021809  87.551597  79.683530  41.087847  63.449045  88.104361  69.993943  88.193884  74.613433  27.964408  97.805428  15.826691  99.197917  19.398267  26.665152  61.216201  60.687241  70.460825  35.084667  67.990889  22.874769  56.239794  22.212079  18.408479  91.300929  94.707572  50.158557  14.870515  28.748071  68.821821  88.337296  84.933244  73.037569  42.424186  23.285710  62.926140  99.640311  54.708116  79.301948  27.837647  67.333885  80.597944  9.645420  10.571448  74.321800  26.495608  11.690721  85.942610  37.447401  78.467275  99.496504  37.742934  45.492874  98.739814  20.047850  44.208434  11.158264  36.944857  32.204960  68.767007  67.079718  8.815336  59.351347  18.095212  26.235449  39.185088  83.776471  31.156112  40.778109  57.670660  70.788398  40.609081  16.823841  58.297039  98.337439  57.337740  75.392220  17.047323  14.365741  45.004490  90.471127  48.225555  26.908911  58.072412  
23.032304  3.941211  39.937410  28.054734  15.911318  21.513743  81.481119  53.167880  92.561151  75.257657  55.437137  31.958867  32.673293  40.033799  48.052125  12.062205  29.486602  81.318244  15.727747  36.249412  43.866049  56.684087  89.455080  71.528456  78.757995  85.622489  57.177765  86.703324  22.771707  24.086618  23.788205  8.365904  5.748275  11.251969  11.850621  73.389461  56.676039  54.181766  32.936853  69.687579  39.147285  48.416162  30.439074  89.511671  22.660851  60.920804  95.944594  40.790317  62.852235  57.518811  18.659471  9.737439  57.130103  85.637647  11.927650  68.014942  27.130220  77.610753  3.919419  73.672721  17.414979  93.558977  45.719884  14.090914  25.998749  60.975852  21.145880  98.799670  26.060311  95.649260  77.120665  67.012481  78.776053  89.120480  47.910390  29.932193  70.372554  51.509501  20.178904  46.833624  32.717239  78.644267  74.193021  62.102233  52.226825  76.242123  1.353786  53.086808  29.974610  83.266355  57.632337  26.690730  91.105359  7.775705  86.279950  7.125997  66.637636  78.749154  37.032608  7.039637  
15.177194  83.097035  11.870558  8.468417  28.691379  16.006756  25.550037  19.466868  79.646654  21.319231  12.313546  53.760801  57.776951  57.216662  40.439949  74.215306  36.649569  69.307771  55.706942  66.582260  48.044365  81.650632  2.168994  54.273976  82.714494  82.495689  5.048345  47.539644  98.791431  87.588360  97.563643  52.155068  70.228360  28.044519  44.236777  87.515708  76.496642  79.064086  30.101620  17.921876  12.962626  62.848473  94.292704  77.484178  76.581554  6.174346  72.233489  28.244980  13.378392  50.628528  13.666561  93.890271  13.789511  60.311591  56.913873  51.467777  18.926044  90.016872  13.561646  30.578754  37.123482  34.360294  93.456006  15.086589  60.305498  54.509745  45.278818  1.087783  82.365719  20.643726  59.105244  81.842623  28.972430  39.633836  25.889651  27.372582  50.989422  79.207610  42.307586  63.601979  58.464032  4.989286  54.925144  26.890128  42.377025  30.656858  49.817701  86.105961  82.892344  71.628727  64.011653  43.850915  2.327086  11.340427  98.557117  49.470483  50.406594  83.622102  36.676354  19.473487  
90.896928  4.670128  90.847484  73.656066  37.503318  18.258479  70.250514  0.392646  99.199255  41.884991  61.038045  66.427932  54.246284  17.287358  48.618824  36.582197  36.979275  10.673043  81.840696  96.577523  78.421154  24.340022  82.746525  20.840325  63.343561  15.232151  6.765918  14.780993  24.154407  63.125998  58.642864  10.616397  29.776963  61.417925  51.065708  61.361772  7.296362  29.950048  70.461378  44.381611  21.729424  6.437004  86.731506  96.413401  20.025918  75.600530  18.104740  86.359050  36.561603  90.865921  83.530200  92.071943  53.143340  80.113839  73.283848  81.639055  7.601541  59.091843  56.602064  10.891006  45.142660  12.687934  46.110031  71.294655  49.266342  19.415531  16.830923  77.326724  30.249751  7.561940  93.518618  67.407678  20.838767  37.163573  8.177034  31.402643  84.224696  64.468540  22.751812  89.697165  40.252000  15.369799  20.211713  98.266297  61.655567  45.117081  82.783123  35.945991  44.264885  59.924748  55.234309  23.038165  2.444677  87.692759  52.200413  32.336719  83.240536  23.696163  61.412017  51.774127  
